Subject,Amplitude,Frequency,Phase,Mean,Negative Peak,Peak to Peak,Positive Peak,RMS,Standard Deviation,Variance,Kurtosis,Median,Mode,Skewness,Classes
23,2.258087,0.196238,-63.476504,-0.003163,-37.008252,68.955487,31.947234,9.049913,9.052212,81.94255,3.559265,-0.025464,-0.806622,-0.000803,Relaxing
23,2.864812,0.252806,201.434654,0.003133,-34.250433,66.197667,31.947234,9.049297,9.051022,81.920993,3.16298,-0.055335,-0.158634,0.002776,Real Fists
23,2.16062,0.268777,-48.594406,0.003444,-34.250433,66.197667,31.947234,8.627933,8.629248,74.463916,3.117855,0.029792,-2.144564,0.004864,Relaxing
23,1.641944,0.268665,105.497664,0.001093,-29.374571,58.459858,29.085287,8.121061,8.122093,65.968389,3.046132,0.091028,-2.190737,0.004442,Real Fists
23,1.347317,0.250573,-167.18628,-0.00014,-29.374571,58.459858,29.085287,7.682903,7.68374,59.039857,3.034767,0.001865,-2.190737,0.000623,Relaxing
23,1.334407,0.25053,-8.224219,-0.000662,-29.374571,58.459858,29.085287,7.293252,7.293947,53.201667,3.077975,0.034232,0.147658,0.003597,Real Feet
23,1.1491,0.222722,-196.269566,0.001541,-30.110249,59.195537,29.085287,7.339017,7.339638,53.870289,3.193858,-0.011158,-1.400414,0.003379,Relaxing
23,1.089079,0.190962,117.731778,-0.000214,-68.523107,138.303398,69.780291,8.95057,8.951253,80.124923,6.826869,-0.007012,-1.445959,-0.009775,Real Fists
23,1.416284,0.203491,-102.082307,-0.000628,-68.523107,138.303398,69.780291,9.900179,9.900865,98.027123,6.260164,-0.012364,-1.445959,-0.00526,Relaxing
23,2.075794,0.208523,-178.094709,0.001626,-120.76607,249.19549,128.429421,12.107562,12.108331,146.611688,14.567438,-0.046484,0.093743,-0.009076,Real Feet
23,2.226074,0.208536,66.026904,0.001101,-120.76607,249.19549,128.429421,12.310763,12.311485,151.572657,13.015554,-0.067615,0.093743,-0.007339,Relaxing
23,2.072275,0.237417,-152.020838,-0.000421,-120.76607,249.19549,128.429421,12.164944,12.165606,148.001966,12.771336,-0.023898,0.093743,-0.006239,Real Fists
23,2.200338,0.23737,-162.312287,0.000293,-120.76607,249.19549,128.429421,12.066104,12.066717,145.605657,12.407496,-0.046484,0.093743,-0.006007,Relaxing
23,2.226987,0.237365,92.090241,0.000322,-120.76607,249.19549,128.429421,12.050931,12.051544,145.239703,12.462686,-0.082794,0.093743,-0.006467,Real Feet
23,2.254244,0.237407,-75.92966,0.000345,-120.76607,249.19549,128.429421,12.320643,12.321313,151.814765,12.192626,-0.082794,0.093743,-0.006719,Relaxing
23,2.270508,0.237388,-150.179935,0.000372,-120.76607,249.19549,128.429421,12.606555,12.607294,158.943862,11.940233,-0.080645,0.093743,-0.006723,Real Feet
23,2.195652,0.237365,130.206948,0.000403,-120.76607,249.19549,128.429421,12.785401,12.786213,163.487235,12.028451,-0.073542,0.093743,-0.005577,Relaxing
23,1.985086,0.237341,38.593883,0.000439,-120.76607,249.19549,128.429421,12.331381,12.332235,152.084029,13.889262,-0.080645,0.093743,-0.005933,Real Fists
23,1.718533,0.206379,-130.365335,0.000483,-120.76607,249.19549,128.429421,12.0013,12.002214,144.053149,16.123587,-0.078974,0.093743,-0.006453,Relaxing
23,1.718804,0.195518,-2.611698,0.000537,-120.76607,249.19549,128.429421,12.267206,12.268245,150.50983,16.302309,-0.102904,0.093743,-0.006516,Real Feet
23,1.7699,0.195443,-209.469916,0.000604,-120.76607,249.19549,128.429421,12.613564,12.614766,159.132316,16.307169,-0.082794,0.093743,-0.006221,Relaxing
23,1.747729,0.195442,-136.128742,0.000691,-42.410795,83.571957,41.161162,9.325566,9.326582,86.985131,3.916723,-0.082794,-1.042676,0.004995,Real Fists
23,1.933265,0.175443,151.058293,0.000806,-42.410795,83.571957,41.161162,8.999896,9.00104,81.018717,3.761004,-0.078974,-1.042676,0.005502,Relaxing
23,2.19245,0.175484,149.543892,0.000967,-38.190575,74.708506,36.517932,8.449237,8.450525,71.411373,3.14665,-0.066002,-1.209864,0.001519,Real Feet
23,2.004755,0.175525,163.775298,0.001208,-29.849452,55.766565,25.917113,8.184696,8.186256,67.014793,2.967066,-0.108344,-2.245002,-0.002422,Relaxing
23,2.03911,0.223778,-148.46797,0.001611,-29.849452,55.766565,25.917113,8.190751,8.192833,67.122505,3.085986,-0.149787,-2.245002,-0.001029,Real Fists
23,2.294522,0.20659,-17.919776,0.002417,-29.849452,55.119503,25.27005,8.05433,8.057401,64.921707,3.040415,-0.149787,-0.911713,-0.003237,Relaxing
23,3.329541,0.212329,163.678801,0.004834,-25.152767,48.151942,22.999175,7.615887,7.621697,58.090264,2.99709,-0.115053,-2.762114,-0.001252,Real Fists
23,6.05264,0.217769,103.670933,0.006143,-45.014168,83.500316,38.486148,12.691738,12.701422,161.32611,3.309225,-0.093345,-0.341499,-0.006585,Relaxing
23,2.945626,0.19278,-189.192755,0.001061,-34.229301,63.491856,29.262555,8.486381,8.489617,72.073603,3.278214,0.169798,2.913435,-0.007078,Real Left
23,2.018777,0.219133,56.282035,-0.001558,-24.313786,49.662778,25.348992,7.146162,7.147978,51.093589,3.061262,0.160349,3.249056,-0.001333,Relaxing
23,2.26362,0.19909,-29.165572,-0.001138,-23.614065,49.811958,26.197894,6.925358,6.926677,47.97886,2.902298,0.079408,1.042855,-0.000369,Real Rigth
23,1.597969,0.201933,51.219226,0.002063,-24.638526,50.83642,26.197894,7.036051,7.037124,49.52111,2.910783,0.108102,-3.033048,0.001286,Relaxing
23,1.858449,0.208946,64.460515,0.000599,-24.638526,50.83642,26.197894,6.877603,6.878477,47.313445,3.023541,0.094278,0.525502,-0.002269,Real Rigth
23,1.377188,0.209932,152.963449,-0.002037,-36.344246,70.238762,33.894516,7.400582,7.401388,54.780539,3.738154,0.131989,0.531104,-0.002568,Relaxing
23,1.753446,0.209939,62.995168,0.000218,-110.444856,224.591101,114.146245,9.396545,9.39744,88.311884,24.031559,0.102302,0.727739,0.008025,Real Left
23,1.883297,0.209899,-20.143686,0.000252,-110.444856,224.591101,114.146245,9.472962,9.473764,89.752203,25.434999,0.049852,0.727739,0.000649,Relaxing
23,1.971929,0.211205,-70.884788,0.000256,-110.444856,224.591101,114.146245,9.106115,9.106809,82.933971,26.786438,0.049852,0.727739,-0.000443,Real Left
23,1.752846,0.211246,66.494241,-0.000115,-110.444856,224.591101,114.146245,9.09709,9.097721,82.768521,24.704137,0.047805,0.727739,-4.64E-05,Relaxing
23,1.300962,0.211172,-19.560289,0.000535,-110.444856,224.591101,114.146245,9.000285,9.000856,81.015413,23.777736,-0.006621,0.727739,0.000567,Real Rigth
23,1.062211,0.216848,-16.872162,0.000572,-110.444856,224.591101,114.146245,9.832871,9.833448,96.696696,17.462628,-0.031589,0.727739,-0.000853,Relaxing
23,1.140544,0.21683,95.663641,0.000566,-110.444856,224.591101,114.146245,9.696284,9.696812,94.02816,17.185669,-0.057224,0.727739,-0.001823,Real Rigth
23,1.234273,0.231736,153.462077,-0.000626,-153.457335,292.105686,138.648351,12.251511,12.252134,150.114786,21.177165,-0.072115,-0.10185,-0.002091,Relaxing
23,1.356908,0.231686,-82.363644,-7.81E-05,-153.457335,292.105686,138.648351,11.765236,11.765834,138.434854,20.253438,-0.075101,-0.10185,-0.004335,Real Left
23,1.468803,0.231676,-76.370928,-8.37E-05,-153.457335,292.105686,138.648351,11.886598,11.887245,141.306595,19.59968,-0.065002,-0.10185,-0.002481,Relaxing
23,1.588903,0.231667,-75.736058,-9.02E-05,-153.457335,292.105686,138.648351,12.194288,12.195003,148.718109,19.033975,-0.057192,-0.10185,-0.002285,Real Rigth
23,1.696963,0.254871,-58.171709,-9.77E-05,-153.457335,292.105686,138.648351,12.55511,12.555907,157.650805,18.331633,-0.067082,-0.10185,-0.00209,Relaxing
23,1.750975,0.254884,-8.708356,-0.000107,-153.457335,292.105686,138.648351,12.974299,12.975198,168.355768,17.521707,-0.091756,-0.10185,-0.00215,Real Left
23,1.736422,0.22913,171.336526,-0.000117,-153.457335,292.105686,138.648351,13.401621,13.402643,179.630833,16.897124,-0.10509,-0.10185,-0.002148,Relaxing
23,1.948364,0.229167,235.806756,-0.00013,-153.457335,292.105686,138.648351,13.878287,13.879462,192.639468,16.285545,-0.110819,-0.10185,-0.001909,Real Rigth
23,2.04712,0.229147,34.440117,-0.000146,-153.457335,292.105686,138.648351,14.528005,14.52939,211.103161,15.240188,-0.129511,-0.10185,-0.001878,Relaxing
23,2.538715,0.229179,113.042166,-0.000167,-153.457335,292.105686,138.648351,15.244397,15.246057,232.442254,14.33665,-0.120624,-0.10185,-0.002052,Real Left
23,3.219677,0.229249,169.832641,-0.000195,-153.457335,292.105686,138.648351,15.075305,15.07722,227.322568,16.689551,-0.120624,-0.10185,-0.002232,Relaxing
23,4.315379,0.229142,29.792054,-0.000234,-153.457335,292.105686,138.648351,16.021841,16.024284,256.777663,15.638109,-0.139699,-3.022907,-0.001737,Real Rigth
23,5.83438,0.229214,92.374654,-0.000293,-153.457335,292.105686,138.648351,17.368986,17.372296,301.796674,14.103493,-0.160838,-0.10185,-0.001328,Relaxing
23,6.805194,0.228889,-63.325944,-0.000391,-153.457335,292.105686,138.648351,19.452659,19.457603,378.598317,11.915056,-0.196074,-0.10185,-0.00101,Real Left
23,5.536789,0.233696,158.569068,-0.000586,-153.457309,292.105692,138.648384,22.795358,22.80405,520.024685,9.409738,-0.139223,-0.10182,-0.000493,Relaxing
23,6.544627,0.233767,-138.676266,-0.001172,-52.168857,97.857756,45.688899,12.294464,12.303846,151.384623,4.165393,-0.28853,-1.772113,0.00391,Real Rigth
23,6.385471,0.212286,141.756541,0.014835,-59.804289,114.509505,54.705216,13.743405,13.753884,189.169321,4.78926,0.238035,0.313202,-0.006881,Relaxing
23,2.170214,0.198475,-112.041287,-0.00388,-29.768848,59.683811,29.914963,7.816301,7.81928,61.141144,3.445898,0.073089,2.161991,0.002517,Real Feet
23,2.300714,0.268092,-1.412974,-0.002873,-33.480459,66.260574,32.780114,7.936595,7.938611,63.021551,3.228731,0.141493,0.643736,-0.003084,Relaxing
23,2.381385,0.201327,-101.993086,0.001536,-33.480459,66.260574,32.780114,7.829735,7.831227,61.328114,3.250652,0.076353,0.643736,-0.005949,Real Fists
23,1.998214,0.216273,-9.220932,0.001156,-31.092887,58.690881,27.597993,7.679331,7.680502,58.990111,2.949692,0.056764,2.06746,0.000463,Relaxing
23,1.834166,0.216545,161.543701,0.000844,-40.759843,77.206945,36.447102,7.72769,7.728672,59.732363,3.488908,-0.03134,-1.770336,0.000624,Real Fists
23,1.611615,0.193909,30.199586,-0.000262,-40.759843,77.206945,36.447102,7.711963,7.712803,59.487325,3.574925,0.000553,0.545873,-0.003039,Relaxing
23,1.514919,0.193684,-92.439463,-0.000493,-40.759843,77.206945,36.447102,7.956833,7.957591,63.323252,3.426314,-0.000198,-1.770336,0.001341,Real Feet
23,1.472498,0.19948,12.898031,-0.001558,-40.759843,77.206945,36.447102,7.987258,7.987934,63.807088,3.367357,0.039443,0.545873,0.000199,Relaxing
23,1.380002,0.199473,-39.82336,-0.000823,-40.759843,77.206945,36.447102,7.697001,7.697587,59.252851,3.488868,-0.006608,0.545873,0.000409,Real Fists
23,1.352371,0.211395,10.16859,0.00044,-32.185692,62.845299,30.659607,7.56588,7.566404,57.250474,3.2102,0.038169,0.179637,-0.000924,Relaxing
23,1.153429,0.239541,-119.307023,4.07E-05,-32.185692,62.845299,30.659607,7.538874,7.539353,56.841838,3.207776,0.041117,0.80809,-0.000284,Real Feet
23,1.185472,0.23952,-36.125669,0.000162,-48.515218,100.756964,52.241746,8.314744,8.315231,69.143074,4.947254,0.028809,0.35191,-0.001374,Relaxing
23,1.323995,0.239501,37.682681,0.000141,-48.515218,100.756964,52.241746,8.160622,8.161066,66.603006,4.954563,0.028809,1.359479,0.00049,Real Fists
23,1.33458,0.239486,92.779084,0.001137,-48.515218,100.756964,52.241746,8.035834,8.036242,64.581184,4.942725,0.061036,0.35191,-0.001295,Relaxing
23,1.269292,0.239481,132.155227,-0.000644,-48.515218,100.756964,52.241746,7.889509,7.889909,62.25067,5.113273,0.047231,1.359479,-0.002025,Real Feet
23,1.350791,0.230023,-85.057357,-0.000689,-48.515218,100.756964,52.241746,7.916909,7.91734,62.68427,5.225166,0.047231,1.359479,-0.001798,Relaxing
23,1.417594,0.230013,-112.280515,-0.000743,-48.515218,100.756964,52.241746,7.944884,7.94535,63.128591,5.364632,0.035393,1.359479,-0.002238,Real Feet
23,1.54874,0.240789,-13.688108,-0.000804,-48.515218,100.756964,52.241746,8.052066,8.052577,64.844,5.406074,0.056345,1.359479,-0.002878,Relaxing
23,1.622335,0.240788,-35.754978,-0.000878,-48.515218,100.756964,52.241746,8.189632,8.1902,67.079375,5.403844,0.060349,1.359479,-0.002695,Real Fists
23,1.605192,0.240789,-64.006372,-0.000965,-48.515218,100.756964,52.241746,8.285743,8.286375,68.664004,5.494326,0.056345,1.359479,-0.002571,Relaxing
23,1.454195,0.211156,45.381024,-0.001073,-48.515218,100.756964,52.241746,8.365569,8.366278,69.994599,5.650371,0.019959,1.359479,-0.001923,Real Fists
23,1.343102,0.211172,225.102396,-0.001207,-48.515218,100.756964,52.241746,8.587195,8.588013,73.753973,5.618959,0.000943,1.359479,-0.001567,Relaxing
23,1.273741,0.201341,141.944556,-0.001379,-48.515218,100.756964,52.241746,8.622534,8.623473,74.364285,5.938721,0.060131,1.359479,-0.003329,Real Feet
23,1.483351,0.212825,90.239694,-0.001609,-33.130851,66.239965,33.109113,7.305414,7.306342,53.382637,3.446863,0.036388,0.982731,-0.003163,Relaxing
23,1.493931,0.212899,-88.442295,-0.001931,-31.503248,62.618605,31.115357,6.989296,6.990361,48.86515,3.146074,0.073388,1.37152,-0.004495,Real Fists
23,1.820497,0.190804,-42.305191,-0.002413,-31.503248,62.618605,31.115357,7.199221,7.200592,51.848532,3.15286,0.113159,1.37152,-0.005099,Relaxing
23,1.981689,0.190948,-43.132377,-0.003218,-23.445543,46.91808,23.472537,6.945398,6.947162,48.263064,2.972648,0.154259,-2.097816,-0.01135,Real Feet
23,2.264846,0.230695,139.002269,-0.004826,-21.299582,43.337268,22.037686,6.889865,6.89249,47.506421,2.849466,0.083582,-2.014498,-0.012421,Relaxing
23,2.516355,0.208299,-154.227061,-0.009653,-19.583873,41.621559,22.037686,6.556556,6.561552,43.053966,3.219678,-0.026201,-1.894711,-0.019541,Real Fists
24,3.930211,0.258166,77.934513,-0.011973,-26.574885,52.191036,25.616151,8.037031,8.043155,64.692341,3.108703,-0.158111,-0.218412,-0.008732,Relaxing
24,2.764444,0.240455,63.2235,-0.001936,-25.50748,56.25009,30.74261,6.861042,6.863658,47.109797,3.215355,-0.285744,-1.038691,-0.003227,Real Rigth
24,1.929986,0.220237,192.95657,0.000251,-25.507509,56.250125,30.742616,6.153402,6.154966,37.883604,3.590036,-0.060015,-0.476204,0.001127,Relaxing
24,1.328807,0.193803,159.8819,0.001003,-21.479656,43.488442,22.008787,6.132052,6.13322,37.616394,3.3078,0.074945,-0.387761,0.000175,Real Left
24,1.618721,0.210221,166.159613,-0.000835,-25.203859,54.81113,29.607272,6.41622,6.417198,41.180436,3.127555,0.085649,1.927651,-0.001753,Relaxing
24,1.442938,0.239864,8.079875,4.16E-05,-37.5813,70.906025,33.324726,7.551422,7.552382,57.038467,3.61565,0.080088,0.353424,0.005333,Real Rigth
24,1.590863,0.260381,-108.071591,-0.0002,-37.5813,76.301621,38.720322,8.354672,8.355582,69.815744,3.411729,0.140505,0.188003,0.00353,Relaxing
24,1.911481,0.234081,-49.915975,-0.002568,-38.812221,77.532543,38.720322,9.141265,9.142136,83.578644,3.494608,0.131715,0.341713,0.002512,Real Left
24,1.672167,0.234018,-169.359563,-0.000649,-43.867504,90.957562,47.090058,10.348723,10.3496,107.11421,3.59275,0.1538,0.246914,-0.000158,Relaxing
24,1.790583,0.242162,-73.503932,0.00257,-59.658721,120.99641,61.337689,11.585391,11.586274,134.241738,3.891361,0.112624,1.444466,-0.0008,Real Rigth
24,2.264503,0.233832,-11.183904,-0.002046,-59.658721,120.99641,61.337689,11.686937,11.687747,136.603423,3.725741,0.082348,1.444466,-2.97E-05,Relaxing
24,2.573712,0.233811,149.463758,-0.000754,-59.658721,120.99641,61.337689,11.46856,11.469288,131.544576,3.731381,0.118873,2.65443,-0.000621,Real Left
24,2.236755,0.23388,-172.168601,0.000454,-59.658721,120.99641,61.337689,11.380168,11.380836,129.523418,3.679485,0.119342,1.444466,-0.000573,Relaxing
24,1.597843,0.193997,-167.765604,0.000465,-59.658721,120.99641,61.337689,11.579942,11.580572,134.109649,3.658131,0.104469,1.444466,-0.000852,Real Rigth
24,1.669014,0.217717,140.746544,0.000318,-59.658721,120.99641,61.337689,11.767355,11.767953,138.484708,3.551919,0.101614,2.65443,-0.002529,Relaxing
24,1.663203,0.217709,85.347125,-0.000537,-59.658721,120.99641,61.337689,11.688539,11.689133,136.635833,3.549031,0.064699,-0.975462,-0.002318,Real Left
24,1.660944,0.217702,28.835725,-0.000576,-59.658721,120.99641,61.337689,11.76527,11.765911,138.436651,3.573487,0.069704,-0.975462,-0.001646,Relaxing
24,1.649925,0.217693,-26.050841,-0.00062,-59.658721,120.99641,61.337689,11.490338,11.491012,132.043357,3.586228,0.063014,-0.975462,-0.001568,Real Rigth
24,1.523476,0.23753,28.853001,-0.000672,-59.658721,120.99641,61.337689,11.301286,11.302004,127.735295,3.642897,0.055356,-0.975462,-0.001348,Relaxing
24,1.603833,0.237544,-63.904839,-0.000733,-42.918355,92.011497,49.093142,10.792899,10.793647,116.502807,3.178524,0.076159,0.787106,-0.001932,Real Left
24,1.715284,0.240129,-115.804916,-0.000806,-42.918355,92.011497,49.093142,10.765199,10.76602,115.907188,3.198343,0.100405,2.627336,-0.002067,Relaxing
24,1.861347,0.240103,109.472881,-0.000896,-42.918355,92.011497,49.093142,10.787519,10.788433,116.390278,3.247165,0.106598,0.787106,-0.003464,Real Rigth
24,2.06007,0.240022,22.347278,-0.001007,-42.918355,92.011497,49.093142,10.995616,10.996664,120.926614,3.208399,0.108064,0.787106,-0.00326,Relaxing
24,2.280381,0.240058,143.479359,-0.001151,-42.918355,92.011497,49.093142,11.187901,11.189119,125.196389,3.229937,0.075329,0.787106,-0.003941,Real Left
24,2.455319,0.260739,-128.671292,-0.001343,-42.918355,92.011497,49.093142,11.34368,11.345122,128.711785,3.258127,0.009741,-1.053124,-0.005043,Relaxing
24,2.935965,0.227037,-87.943351,-0.001612,-42.918355,92.011497,49.093142,11.584769,11.586535,134.247792,3.252785,-0.005429,-1.053124,-0.005698,Real Left
24,3.525402,0.227008,-108.89692,-0.002015,-42.918355,92.011497,49.093142,11.894821,11.897088,141.540699,3.252365,-0.01309,-1.053124,-0.007124,Relaxing
24,3.347984,0.226977,-147.878407,-0.002687,-40.232007,77.168746,36.936739,11.545009,11.547943,133.354987,2.970746,-0.013252,-1.26179,-0.008401,Real Rigth
24,4.325632,0.205413,148.16957,-0.00403,-35.308027,70.491551,35.183524,11.280748,11.285049,127.352328,3.014509,-0.126111,-0.414709,-0.00845,Relaxing
24,4.421557,0.202118,7.913491,-0.00806,-30.06516,59.553676,29.488516,10.774053,10.782271,116.257367,2.673246,-0.214492,-2.3727,-0.001665,Real Rigth
24,6.310719,0.20592,21.033627,0.017745,-38.387699,75.456767,37.069069,13.493303,13.503588,182.34688,2.419792,0.056211,-8.582276,-0.010591,Relaxing
24,4.941814,0.235208,-157.431265,-0.000675,-39.91545,76.546951,36.631501,11.341508,11.345833,128.727923,3.099724,0.105793,3.333577,0.003297,Real Fists
24,3.409537,0.220064,-70.796472,-0.004392,-36.117406,73.559531,37.442124,11.262433,11.265295,126.906869,2.872211,0.192273,1.765752,0.003498,Relaxing
24,3.031882,0.216775,-9.680727,-0.005925,-48.291426,95.151883,46.860457,11.982138,11.984421,143.626342,3.538524,0.123517,2.614831,0.000652,Real Feet
24,3.003682,0.20041,-132.814079,0.003457,-48.291426,95.151883,46.860457,12.22266,12.224523,149.438971,3.262217,0.139882,2.614831,-0.004853,Relaxing
24,2.993764,0.22397,168.749112,0.003629,-48.291426,95.151883,46.860457,12.709302,12.710916,161.567393,3.286583,0.12592,0.711794,-0.005185,Real Fists
24,2.549087,0.220562,-73.432113,-0.00036,-56.954317,114.028459,57.074143,13.226378,13.227818,174.975167,3.262021,0.139882,0.630055,-0.003152,Relaxing
24,2.635545,0.234731,-178.428496,0.000444,-63.072953,127.36347,64.290517,14.55459,14.555977,211.876472,3.542426,0.180573,3.792869,-0.002635,Real Feet
24,2.816175,0.22871,-91.028781,-0.000267,-63.072953,127.36347,64.290517,14.738266,14.739514,217.253276,3.448161,0.213786,3.792869,-0.001684,Relaxing
24,2.618221,0.233028,-71.232948,0.000981,-63.072953,127.36347,64.290517,15.082062,15.083211,227.503261,3.377588,0.241573,1.245599,0.000255,Real Feet
24,2.651683,0.245618,-120.77816,-0.00163,-63.072953,127.36347,64.290517,15.343194,15.344257,235.446215,3.331588,0.190282,1.245599,0.000879,Relaxing
24,2.23969,0.195919,-110.972655,7.15E-05,-63.072953,127.36347,64.290517,14.844858,14.845801,220.397821,3.482636,0.073884,-3.848939,0.001024,Real Fists
24,2.364421,0.262526,-228.208476,0.000978,-63.072953,127.36347,64.290517,14.299934,14.300772,204.512084,3.69283,0.036425,1.245599,0.001629,Relaxing
24,2.402194,0.262564,137.627417,0.001125,-63.072953,127.36347,64.290517,13.671626,13.672371,186.933718,3.880707,0.018182,-2.575305,0.001064,Real Fists
24,1.910953,0.237026,162.375541,-0.000991,-63.072953,127.36347,64.290517,13.239878,13.24055,175.312177,3.89661,-0.04686,-2.575305,0.001429,Relaxing
24,1.796079,0.237021,-20.095477,-0.000511,-56.044364,111.781063,55.736699,12.435694,12.436326,154.662209,3.652183,-0.062178,-0.712738,0.001695,Real Feet
24,1.763432,0.247791,75.127257,-0.000547,-56.044364,111.781063,55.736699,12.338276,12.338948,152.249632,3.736044,-0.064268,-2.948359,0.002301,Relaxing
24,1.92631,0.247823,-143.124191,-0.000589,-56.044364,111.781063,55.736699,12.161016,12.161729,147.907648,3.764766,-0.104595,-0.712738,0.002294,Real Fists
24,1.968752,0.247807,76.908097,-0.000638,-56.044364,111.781063,55.736699,12.095511,12.09628,146.319981,3.839345,-0.104595,-0.712738,0.002091,Relaxing
24,1.956506,0.247823,-95.738859,-0.000696,-56.044364,111.781063,55.736699,11.460765,11.46156,131.367349,3.783932,-0.135243,-0.712738,0.000209,Real Feet
24,1.921313,0.247822,102.137298,-0.000766,-53.948639,103.936726,49.988087,10.751067,10.751887,115.603066,3.457128,-0.133162,-0.421225,-0.001985,Relaxing
24,1.913459,0.247852,-75.845622,-0.000851,-54.005215,103.988377,49.983162,10.332191,10.333066,106.772263,3.383393,-0.11616,-2.530968,-0.000211,Real Feet
24,2.104021,0.203389,-31.49827,-0.000958,-41.802798,81.123062,39.320264,10.212752,10.213725,104.320175,3.209814,-0.126704,2.409271,-0.000348,Relaxing
24,2.157035,0.203339,-216.109359,-0.001094,-41.802798,81.123062,39.320264,10.159379,10.160485,103.235459,3.181301,-0.129942,-0.835652,-0.001041,Real Fists
24,2.389307,0.209271,-178.345682,-0.001277,-41.802798,81.123062,39.320264,10.332088,10.333401,106.779167,3.204137,-0.146796,-0.835652,-0.002766,Relaxing
24,2.546046,0.220807,-44.210367,-0.001532,-41.802798,81.123062,39.320264,10.689254,10.690884,114.294998,3.152511,-0.142074,-0.835652,-0.003919,Real Fists
24,2.945378,0.220735,-69.811981,-0.001915,-32.778596,67.935202,35.156606,10.962302,10.964391,120.217877,3.002398,-0.159494,-2.547431,-0.003076,Relaxing
24,3.033779,0.220688,-132.621706,-0.002554,-32.778596,67.935202,35.156606,11.337895,11.340777,128.613219,2.964732,-0.202546,-2.547431,-0.00289,Real Feet
24,4.068066,0.222217,-140.964461,-0.003831,-32.778596,67.935202,35.156606,11.86405,11.868573,140.863032,2.947064,-0.34551,-1.188727,-0.003741,Relaxing
24,5.718048,0.234217,24.440028,-0.007661,-32.778596,67.935202,35.156606,11.102332,11.110801,123.449907,3.125139,-0.202546,2.208033,0.000516,Real Feet
24,2.41169,0.247596,-32.648417,0.008675,-19.364541,38.027152,18.662611,6.592299,6.597324,43.524678,2.617386,-0.119863,6.303787,0.002277,Relaxing
24,2.384462,0.250833,231.101131,-0.005251,-22.881788,46.774485,23.892697,7.194994,7.197735,51.807393,3.192447,-0.013735,3.545796,0.003764,Real Left
24,2.337979,0.220859,-159.925405,-0.000464,-26.374135,55.774842,29.400707,7.843568,7.845562,61.552841,3.061318,-0.097402,-0.438833,0.007373,Relaxing
24,2.438917,0.222662,219.575388,-0.003337,-38.662654,77.743332,39.080678,9.322216,9.323993,86.936839,3.826062,-0.053282,-0.957138,0.000915,Real Rigth
24,3.069537,0.221493,82.561948,-0.003556,-38.662654,77.743332,39.080678,10.401955,10.40354,108.233653,3.391724,-0.04314,-0.179705,0.001871,Relaxing
24,2.348902,0.212616,-203.927491,0.002411,-46.257651,90.310049,44.052399,11.996163,11.997687,143.944493,3.249915,0.022748,-2.457277,-0.000803,Real Left
24,2.514218,0.244488,-207.221567,0.000881,-46.257651,92.615347,46.357696,12.185694,12.187021,148.523489,3.201765,-0.022342,6.07002,-0.000811,Relaxing
24,2.339964,0.251767,-89.314926,0.001743,-46.257651,92.615347,46.357696,11.212881,11.213949,125.752652,3.516084,-0.004851,-2.265361,-0.000851,Real Rigth
24,1.816512,0.21404,77.375928,-0.002078,-46.257651,92.615347,46.357696,10.553876,10.55477,111.403167,3.777855,-0.024759,-0.413054,-0.000192,Relaxing
24,1.668324,0.230408,128.333869,-0.000155,-46.257651,92.615347,46.357696,9.768438,9.769183,95.436937,4.182611,-0.064407,-2.265361,-0.000864,Real Rigth
24,1.36089,0.2304,-178.207848,0.001002,-42.922682,89.280378,46.357696,8.766626,8.767233,76.864378,4.236618,-0.057248,-2.30011,-0.001766,Relaxing
24,1.142557,0.218201,51.646503,0.000712,-59.316906,119.133734,59.816828,8.6271,8.627648,74.436318,5.03211,-0.076319,-0.345707,-0.002562,Real Left
24,1.076584,0.227746,141.946678,0.00044,-59.316906,119.133734,59.816828,8.098586,8.09906,65.59478,4.878871,-0.050551,-0.345707,-0.001834,Relaxing
24,1.151181,0.267931,-199.694087,0.002766,-59.316906,119.133734,59.816828,8.517342,8.517806,72.553014,4.72426,-0.047292,-0.345707,0.000566,Real Left
24,1.245353,0.267936,48.924294,0.000153,-59.316906,119.133734,59.816828,8.715696,8.716139,75.971083,4.555431,-0.020011,-0.345707,-0.002139,Relaxing
24,1.184249,0.267928,-34.367197,0.001675,-59.316906,119.133734,59.816828,9.117428,9.117891,83.135942,4.544675,-0.015012,-0.345707,-0.00126,Real Rigth
24,1.204711,0.229615,99.712631,0.001795,-59.316906,119.133734,59.816828,9.217178,9.21768,84.965615,4.560575,-0.009353,-0.345707,-0.001366,Relaxing
24,1.286857,0.229637,-83.160221,0.001933,-59.316906,119.133734,59.816828,9.360113,9.360661,87.621982,4.539599,0.033372,2.036967,-0.00157,Real Left
24,1.394804,0.229618,-183.391135,0.002094,-59.316906,119.133734,59.816828,9.550929,9.551536,91.231835,4.479858,0.045753,2.036967,-0.001746,Relaxing
24,1.435954,0.229595,68.129188,0.002284,-59.316906,119.133734,59.816828,9.766108,9.766785,95.390085,4.414808,0.037659,0.84563,-0.002261,Real Rigth
24,1.648774,0.226304,-179.379084,0.002513,-59.316906,119.133734,59.816828,10.006554,10.007317,100.146389,4.334,0.045885,0.84563,-0.002113,Relaxing
