Subject,Amplitude,Frequency,Phase,Mean,Negative Peak,Peak to Peak,Positive Peak,RMS,Standard Deviation,Variance,Kurtosis,Median,Mode,Skewness,Classes
3,11.484348,0.03854,-90.587523,-0.018899,-77.137425,168.12361,90.986185,23.438157,23.441033,549.482032,3.931261,-0.55962,-4.003655,0.235564,Relaxing
3,12.010954,0.038567,-155.498076,-0.022643,-77.137423,163.220789,86.083366,22.922694,22.926063,525.604346,3.861926,-1.040504,-4.504172,0.18831,Real Feet
3,11.817519,0.025073,-196.535727,-0.028072,-72.826511,158.909877,86.083366,22.668281,22.672408,514.038068,3.955644,-0.643038,-3.700715,0.217438,Relaxing
3,11.390178,0.026353,166.976471,-0.037211,-69.322626,155.406225,86.083599,22.12569,22.13102,489.782052,3.801152,-0.875853,-1.720919,0.248691,Real Fists
3,11.049288,0.026526,-132.452921,-0.054548,-69.322626,143.586624,74.263997,19.951305,19.958319,398.334507,3.609939,-1.020476,-3.990713,0.162816,Relaxing
3,13.209043,0.033739,-202.8545,-0.104353,-69.322626,143.586624,74.263998,20.058903,20.072272,402.896094,4.249354,-0.694758,-1.11898,0.081955,Real Feet
4,11.032571,0.026752,83.441878,-0.014245,-33.521576,77.6664,44.144824,12.855525,12.865327,165.51663,4.908583,-0.316491,-1.29002,0.283936,Relaxing
4,3.242912,0.031202,-54.208303,-0.015924,-34.34093,79.240075,44.899144,6.541849,6.544324,42.828177,13.426357,-0.02918,0.128502,0.551608,Real Rigth
4,3.490897,0.027875,-160.770335,0.008087,-34.768521,79.667731,44.899209,7.105901,7.107703,50.519438,12.770699,0.147664,0.683619,0.468102,Relaxing
4,2.971252,0.029073,-102.757902,-0.002312,-36.817678,79.980762,43.163084,7.301176,7.302568,53.327495,10.605683,0.11613,-0.426431,0.350813,Real Left
4,3.281966,0.031838,11.174147,-0.008978,-37.072051,81.841398,44.769347,8.10124,8.10247,65.650028,10.471947,0.110602,-0.652629,0.358386,Relaxing
4,3.522143,0.032693,20.021034,0.000344,-37.072051,83.980285,46.908234,8.092824,8.093852,65.510438,11.05814,0.169083,-0.540627,0.439263,Real Rigth
4,3.515213,0.026664,-44.94544,0.006408,-37.072051,83.980285,46.908234,8.025983,8.026855,64.430401,10.739908,0.161006,-0.540627,0.426135,Relaxing
4,2.328584,0.027671,59.788602,-0.005914,-37.072051,83.980285,46.908234,7.44229,7.442997,55.398203,12.224274,0.149168,0.299176,0.413522,Real Left
4,2.007446,0.027731,33.230181,0.0017,-37.07208,83.980314,46.908234,7.812509,7.813171,61.045638,11.530441,0.168004,-0.540643,0.43389,Relaxing
4,1.970478,0.035776,-65.253542,0.002282,-34.046332,80.954566,46.908234,7.187832,7.18838,51.672803,11.427101,0.14576,-0.450187,0.451195,Real Left
4,2.288122,0.032508,86.878838,-0.004084,-40.589206,89.161444,48.572238,7.549732,7.550254,57.00634,11.388028,0.079782,-0.020749,0.41892,Relaxing
4,2.083938,0.040683,-17.769065,0.000257,-40.589206,89.161444,48.572238,7.09751,7.097961,50.381049,10.930751,0.055269,-0.020749,0.350795,Real Rigth
4,1.9944,0.040696,209.533463,0.005729,-40.589206,90.734319,50.145113,7.577895,7.578337,57.431191,11.14883,0.057897,0.694909,0.386031,Relaxing
4,1.835205,0.026644,-123.985121,0.001327,-40.589206,90.734319,50.145113,7.82758,7.828006,61.277675,10.923133,0.056363,0.694909,0.399344,Real Left
4,1.827755,0.026642,52.164346,-0.001788,-40.589206,90.734319,50.145113,8.008351,8.008758,64.140208,10.611956,0.060151,0.694909,0.380284,Relaxing
4,2.202647,0.027195,7.900145,-0.001476,-40.589206,90.734319,50.145113,7.796691,7.797087,60.79457,10.843276,0.015075,-0.212434,0.389375,Real Rigth
4,2.314773,0.027184,-34.673973,-0.001581,-40.589206,90.734319,50.145113,7.968363,7.968797,63.501723,10.640467,0.011381,0.694909,0.393023,Relaxing
4,2.376693,0.027172,-83.484074,-0.001703,-40.589206,90.734319,50.145113,7.783456,7.783912,60.589287,10.756246,-0.01229,0.694909,0.370301,Real Rigth
4,2.522125,0.027234,134.560144,-0.001845,-40.589206,90.734319,50.145113,7.963555,7.964061,63.426268,10.601216,-0.038087,0.694909,0.374553,Relaxing
4,2.624405,0.027237,74.190984,-0.002012,-40.589206,90.734319,50.145113,8.0039,8.004455,64.071292,10.831962,-0.035675,0.694909,0.364002,Real Left
4,2.656041,0.027244,6.266579,-0.002213,-40.586535,90.731648,50.145113,8.235477,8.236104,67.833417,10.581721,-0.054503,-1.118268,0.366702,Relaxing
4,2.865139,0.027336,-115.405112,-0.002459,-40.08962,90.234733,50.145113,7.928587,7.929258,62.873132,10.727428,-0.065835,0.064836,0.38437,Real Rigth
4,2.814838,0.037586,158.034485,-0.002767,-40.08962,90.234733,50.145113,7.904463,7.905215,62.492429,11.370615,-0.077138,0.064836,0.396895,Relaxing
4,3.165857,0.034704,138.027534,-0.003162,-40.051484,90.175405,50.123921,8.292981,8.293883,68.788503,10.691032,-0.015085,0.076571,0.393229,Real Left
4,3.232044,0.030805,12.345218,-0.003689,-38.215288,85.184588,46.9693,8.126856,8.127888,66.062563,10.491168,0.000228,-0.308146,0.351643,Relaxing
4,3.662385,0.030723,-216.603365,-0.004427,-36.561579,81.822682,45.261103,7.877918,7.879118,62.080496,10.752063,0.010936,-0.150485,0.368257,Real Rigth
4,4.087256,0.027608,23.663664,-0.005534,-36.561579,81.822682,45.261103,8.471117,8.472729,71.787142,9.994752,0.012425,-0.150485,0.374004,Relaxing
4,5.166603,0.027717,11.84043,-0.007378,-36.561579,81.822682,45.261103,7.034841,7.036625,49.514088,11.37744,-0.036598,-0.150485,0.223649,Real Left
4,2.957658,0.025146,-142.244294,-0.011067,-36.516068,81.823384,45.307316,7.954854,7.957879,63.327842,10.14412,-0.133668,-0.104662,0.235959,Relaxing
4,3.385129,0.026761,-82.456877,-0.022135,-13.777959,25.188913,11.410954,4.183936,4.18707,17.531556,3.090394,-0.22528,-0.55378,0.161489,Real Rigth
4,10.430714,0.027698,-9.805345,-0.104282,-58.487765,131.012971,72.525207,16.836203,16.848727,283.879602,7.120126,0.11711,-0.186992,0.402979,Relaxing
4,4.34862,0.026252,29.031431,-0.000875,-40.690018,92.398451,51.708432,8.646852,8.650149,74.825073,13.610602,0.002594,-0.496692,0.552208,Real Fists
4,3.896617,0.02919,-152.15213,-0.028603,-40.700027,92.419519,51.719492,10.10183,10.104357,102.098024,9.469977,0.090595,-2.345927,0.444622,Relaxing
4,4.037622,0.029819,39.186635,0.007646,-40.615091,91.988475,51.373384,9.74761,9.749465,95.052064,9.030516,-0.003618,0.319781,0.258723,Real Feet
4,5.334761,0.028453,-53.157999,0.002095,-40.615091,91.954942,51.339852,10.529591,10.531196,110.906093,8.24041,-0.128497,-0.614691,0.286207,Relaxing
4,3.926385,0.030723,-240.20304,0.001,-42.172397,94.722722,52.550325,10.071577,10.072857,101.462441,8.963052,-0.179884,-0.968013,0.277987,Real Feet
4,3.641686,0.030773,154.271912,0.00375,-42.172397,94.722722,52.550325,10.961211,10.962404,120.174309,7.670278,-0.030544,-0.020786,0.289384,Relaxing
4,3.952943,0.029588,67.712349,-0.022889,-42.172397,96.602709,54.430312,11.013945,11.01497,121.329572,7.644856,-0.093983,-0.150219,0.298584,Real Fists
4,3.525397,0.024787,70.82607,-0.000442,-42.172397,96.602709,54.430312,11.091857,11.092797,123.050142,7.707334,-0.042838,-0.150219,0.317767,Relaxing
4,4.183162,0.031466,14.787337,5.17E-05,-42.172397,100.930383,58.757986,11.30648,11.307342,127.855989,7.779931,0.002027,-0.286288,0.344017,Real Fists
4,4.180851,0.031541,138.350729,-0.002698,-42.154364,100.912349,58.757986,11.266146,11.266926,126.94363,7.76796,0.030192,-0.275739,0.349837,Relaxing
4,3.48825,0.031672,-105.246819,0.006195,-42.132681,100.890667,58.757986,10.954118,10.954812,120.007902,7.959766,0.071606,-0.263054,0.353523,Real Feet
4,2.890336,0.032429,102.425134,-0.001319,-42.132681,100.890667,58.757986,10.77345,10.774081,116.08083,8.219916,0.026747,-0.263054,0.376975,Relaxing
4,2.664181,0.027079,-110.969106,-0.003859,-42.132681,100.890667,58.757986,10.389463,10.390028,107.952678,8.514984,0.003503,-0.263054,0.373858,Real Feet
4,2.823311,0.027081,150.981737,-0.001385,-42.132679,100.890664,58.757986,10.353395,10.353921,107.20368,8.841108,-0.015622,-0.263053,0.403135,Relaxing
4,2.803808,0.027072,76.733109,0.00084,-41.888153,100.646139,58.757986,9.592189,9.592676,92.019434,9.585528,0.005393,-0.120005,0.416942,Real Fists
4,2.782944,0.027067,-1.095325,0.0009,-41.888153,100.646139,58.757986,9.851857,9.852393,97.069653,9.202538,0.019764,-0.120005,0.411473,Relaxing
4,2.746391,0.027061,-78.353537,0.000969,-41.888153,100.646139,58.757986,9.724646,9.725216,94.579834,9.289986,0.006571,-0.120005,0.421991,Real Feet
4,2.694754,0.02705,-149.654747,0.00105,-41.88789,100.645698,58.757808,10.056899,10.057537,101.154059,8.80967,-0.01156,-0.119925,0.412515,Relaxing
4,2.75885,0.02629,-7.184535,0.001145,-37.567998,89.087929,51.519932,9.164761,9.165396,84.004478,9.533518,-0.022076,-0.596507,0.420186,Real Fists
4,2.86182,0.031507,-169.890796,0.001259,-37.567998,89.087929,51.519932,9.465615,9.466337,89.611533,9.184405,0.005779,-0.596507,0.420778,Relaxing
4,3.10988,0.026314,137.526096,0.001399,-37.567998,89.087929,51.519932,9.33316,9.333951,87.122639,9.278931,-0.033487,-0.596507,0.414499,Real Feet
4,3.170052,0.02625,-75.185018,0.001574,-37.567998,89.087929,51.519932,9.743471,9.744399,94.95331,8.761639,-0.023897,-0.596507,0.402576,Relaxing
4,3.587495,0.03473,88.327076,0.001799,-37.567998,89.087929,51.519932,8.950134,8.951109,80.122351,9.987305,-0.056019,-0.596507,0.446086,Real Fists
4,3.611454,0.034669,52.645,0.002099,-37.567998,89.087929,51.519932,9.539068,9.54028,91.016946,9.102064,-0.048097,-0.596507,0.421501,Relaxing
4,3.427483,0.032942,237.669873,0.002519,-37.567998,89.087929,51.519932,9.223727,9.225133,85.103077,9.913314,-0.047162,-0.596507,0.455441,Real Feet
4,4.532674,0.027562,-55.070403,0.003149,-37.567998,89.087929,51.519932,9.778137,9.78,95.648401,9.484188,0.038374,-0.596507,0.466403,Relaxing
4,6.227944,0.027695,-84.739106,0.004198,-37.567998,89.087929,51.519932,8.38495,8.38708,70.343109,13.184926,-0.01641,0.294372,0.622379,Real Fists
4,6.634804,0.027988,-103.173251,0.006297,-37.568018,89.087993,51.519975,9.859761,9.863519,97.289,10.257189,0.021266,0.294379,0.569483,Relaxing
4,3.65125,0.039122,-12.987328,0.012594,-34.522773,80.398785,45.876013,8.216223,8.222483,67.60922,11.557265,0.114225,-0.353289,0.558108,Real Fists
4,10.329514,0.028756,-196.706365,0.009298,-45.665965,100.471728,54.805763,15.778339,15.790376,249.335986,5.086209,-0.446046,-2.96548,0.365176,Relaxing
4,6.918419,0.031092,-70.685354,-0.029162,-45.573433,103.084975,57.511542,11.736547,11.740986,137.85076,9.516534,0.267413,0.29938,0.387432,Real Rigth
4,4.483973,0.02793,-196.439485,-0.020602,-45.568766,103.067676,57.49891,11.534123,11.537036,133.103198,9.752232,0.172664,-0.734327,0.404493,Relaxing
4,4.128282,0.029526,164.886275,-0.000949,-38.233463,87.863521,49.630058,8.601162,8.602802,74.008198,11.479732,0.090411,-1.770102,0.418171,Real Left
4,3.2507,0.03125,37.46686,-0.008157,-39.114987,93.016118,53.901132,8.511908,8.513202,72.474612,13.490821,0.083955,0.416864,0.501808,Relaxing
4,2.860135,0.025621,-162.229856,0.002584,-39.114987,93.016118,53.901132,8.287414,8.288466,68.698673,13.211317,0.099166,0.416864,0.404622,Real Left
4,3.653268,0.028665,-103.140266,0.00723,-39.531059,93.43219,53.901132,8.658177,8.659116,74.980298,12.568638,0.207721,1.111944,0.412824,Relaxing
4,3.103056,0.029787,49.97069,0.001652,-45.550538,103.602923,58.052385,8.868242,8.869087,78.660709,14.145215,0.108482,0.552763,0.459619,Real Rigth
4,2.754813,0.027038,-18.996606,0.006242,-45.550538,103.602923,58.052385,9.070928,9.071694,82.29564,12.82149,0.125189,0.552763,0.47099,Relaxing
4,3.07358,0.028274,104.292319,0.00987,-45.550538,103.602923,58.052385,9.103458,9.104147,82.885486,12.587934,0.194423,0.552763,0.431982,Real Left
4,3.110649,0.028215,-2.838166,-0.000919,-45.550538,103.602923,58.052385,9.210363,9.211001,84.842544,11.828389,0.181042,0.552763,0.42441,Relaxing
4,2.656268,0.027511,27.481884,-0.002541,-45.550538,103.602923,58.052385,8.571872,8.572416,73.48632,13.218844,0.148505,0.552763,0.485307,Real Rigth
4,2.440763,0.03324,27.707891,0.001087,-45.550538,103.602923,58.052385,8.698466,8.698976,75.672189,12.84469,0.031582,-0.483266,0.464816,Relaxing
4,2.336499,0.025118,-186.783186,-0.002371,-45.550538,103.602923,58.052385,8.60251,8.602978,74.011234,13.240371,0.023167,-0.483266,0.479638,Real Rigth
4,2.221381,0.025133,-37.205597,0.001359,-45.550536,103.589573,58.039037,8.523522,8.523955,72.657816,13.265641,0.045145,0.546824,0.463132,Relaxing
4,2.179819,0.025142,123.922812,0.001781,-40.449383,93.634791,53.185408,7.79688,7.797276,60.797508,13.729139,0.046602,0.281751,0.448742,Real Left
4,2.164761,0.025153,-73.550353,0.001908,-40.449383,93.634791,53.185408,7.988947,7.989382,63.830219,13.328127,0.008303,-0.654597,0.447524,Relaxing
4,2.089617,0.03556,-27.999064,0.002055,-40.449383,93.634791,53.185408,7.789899,7.790355,60.689633,14.187758,0.012488,-0.654597,0.420924,Real Rigth
4,2.306195,0.03553,-208.495909,0.002226,-40.449383,93.634791,53.185408,8.015511,8.01602,64.256582,13.709281,-0.004142,-0.654597,0.419555,Relaxing
4,2.439586,0.035526,-105.557109,0.002429,-40.376675,93.562083,53.185408,7.541102,7.541624,56.876092,13.820106,-0.003151,-0.61279,0.422104,Real Left
4,2.689027,0.03548,81.041946,0.002672,-40.376675,93.562083,53.185408,7.75278,7.75337,60.114754,13.612571,-0.020226,-0.61279,0.428409,Relaxing
4,3.17427,0.034645,135.484473,0.002969,-40.376675,93.562083,53.185408,7.462666,7.463298,55.700811,15.0234,-0.039064,-0.61279,0.433337,Real Left
4,3.441186,0.034619,56.018294,0.00334,-40.376675,93.562083,53.185408,7.795638,7.79638,60.78354,14.148139,-0.041521,-0.61279,0.424022,Relaxing
4,3.554258,0.03467,-93.303152,0.003817,-40.376675,93.562083,53.185408,7.418734,7.419541,55.049588,15.138339,-0.038593,-0.61279,0.411194,Real Rigth
4,3.659363,0.034657,176.257202,0.004453,-40.376641,93.562048,53.185408,7.882406,7.883406,62.148094,13.791446,-0.030671,-0.61277,0.39971,Relaxing
4,3.367401,0.034628,81.749652,0.005344,-40.305764,93.491172,53.185408,7.2706,7.271706,52.877714,15.739029,0.049762,-0.572016,0.442676,Real Rigth
4,2.475636,0.034756,-61.421053,0.006679,-40.30431,93.489109,53.1848,7.934318,7.935827,62.977356,13.831592,0.049762,-0.571438,0.427864,Relaxing
4,2.84829,0.038412,-12.933669,0.008906,-37.982443,76.185468,38.203025,5.386896,5.388257,29.033319,14.901668,-0.00537,-0.270636,0.102892,Real Left
4,1.947884,0.046664,-123.578452,0.013359,-37.506176,75.316696,37.81052,5.887668,5.889898,34.6909,14.563546,-0.058552,-0.977579,0.132742,Relaxing
4,3.341756,0.02812,140.078094,0.026718,-11.972766,23.585634,11.612867,4.260015,4.263182,18.174721,3.43351,0.02531,0.409691,0.060071,Real Rigth
4,3.923917,0.032688,-11.975602,0.032367,-32.559298,74.273408,41.71411,8.259407,8.265646,68.32091,9.145009,0.28546,2.720571,0.363934,Relaxing
4,8.36117,0.030821,30.901879,0.000565,-43.094388,92.315259,49.220871,9.588455,9.592111,92.008597,10.910172,0.023704,2.601665,0.364793,Real Feet
4,2.759989,0.029905,-95.962929,-0.002839,-43.003013,92.158089,49.155076,11.130828,11.133656,123.958306,7.613472,-0.223187,-1.992664,0.284114,Relaxing
4,5.019435,0.027146,171.204537,0.00187,-42.287344,93.916583,51.629238,10.237857,10.239808,104.85367,9.009838,0.06574,0.444701,0.359432,Real Fists
4,4.329112,0.03362,-116.608293,-0.004693,-42.287344,93.916583,51.629238,10.759304,10.760944,115.797913,7.944375,0.193997,0.444701,0.342279,Relaxing
4,3.821548,0.032973,107.622552,-0.004156,-42.287344,93.916583,51.629238,10.077286,10.078565,101.577478,8.961889,0.23057,0.444701,0.38442,Real Feet
4,3.530041,0.030125,2.567092,0.0064,-42.195713,93.805303,51.60959,10.201657,10.202766,104.096434,8.825997,0.182372,1.423753,0.3831,Relaxing
4,3.17955,0.027106,74.71027,0.00018,-41.639261,93.248851,51.60959,9.71695,9.717875,94.437103,9.431097,0.091084,-0.143522,0.340288,Real Fists
4,3.495478,0.032356,66.481519,-0.001933,-41.639261,93.248851,51.60959,9.872224,9.87306,97.477305,9.132605,0.048701,-0.143522,0.327912,Relaxing
4,3.616811,0.032264,-105.442437,0.004622,-41.639261,93.248851,51.60959,9.305447,9.306155,86.604526,10.271027,-0.004557,-0.143522,0.358595,Real Fists
4,3.524237,0.032219,-10.275169,0.000115,-41.639257,93.248843,51.609586,9.176417,9.177053,84.2183,10.559586,-0.021858,-0.143522,0.398758,Relaxing
4,3.037084,0.032228,14.480934,-0.000321,-40.229561,95.233822,55.004261,8.679225,8.679777,75.338526,11.847163,-0.035197,-1.659863,0.417742,Real Feet
4,2.537174,0.032265,40.921564,0.003886,-49.392004,114.473111,65.081107,9.33152,9.332066,87.087456,12.490731,-0.021858,-0.740932,0.422559,Relaxing
4,2.290087,0.03231,22.177502,-0.00067,-49.392004,114.473111,65.081107,9.056619,9.057112,82.031286,13.209534,0.020431,-0.740932,0.433769,Real Feet
4,2.578543,0.027583,143.102797,0.002136,-49.392004,114.473111,65.081107,9.531137,9.531621,90.851795,11.84581,0.035974,-0.740932,0.448759,Relaxing
4,2.809995,0.027576,186.198013,-0.001117,-49.392004,114.473111,65.081107,8.922548,8.923002,79.61996,13.063655,0.052342,0.403799,0.488979,Real Fists
4,2.927926,0.027574,219.543654,-0.001197,-49.392004,114.473111,65.081107,9.184043,9.184543,84.355823,12.435447,0.073028,0.403799,0.480071,Relaxing
4,3.018635,0.027576,-114.306889,-0.001289,-49.392004,114.473111,65.081107,9.022915,9.023444,81.422543,13.177355,0.066856,0.403799,0.511665,Real Fists
4,3.220671,0.027529,-2.851566,-0.001396,-49.392004,114.473111,65.081107,9.265443,9.266032,85.859341,12.774988,0.078798,0.403799,0.513264,Relaxing
4,3.441381,0.027522,21.525565,-0.001523,-49.392004,114.473111,65.081107,9.105415,9.106046,82.920065,13.332694,0.075457,0.403799,0.509885,Real Feet
4,3.511893,0.026726,176.32677,-0.001675,-49.392004,114.473111,65.081107,9.459562,9.460283,89.496949,12.585498,0.083092,0.403799,0.502418,Relaxing
4,3.986314,0.026667,78.586959,-0.001862,-49.392004,114.473111,65.081107,9.423427,9.424225,88.816011,13.161382,0.105843,0.403799,0.495883,Real Fists
4,4.314336,0.026621,-68.920829,-0.002094,-49.392004,114.473111,65.081107,9.88535,9.886292,97.738762,12.183905,0.075457,0.403799,0.486524,Relaxing
4,4.187084,0.026612,106.823357,-0.002394,-49.392004,114.473111,65.081107,9.647552,9.648602,93.09553,12.886575,0.107486,0.403799,0.491253,Real Feet
4,3.955023,0.026689,219.576546,-0.002792,-49.392004,114.473111,65.081107,10.274393,10.275698,105.589965,11.67526,0.162243,0.403799,0.47412,Relaxing
4,3.610051,0.036868,50.662156,-0.003351,-37.806857,89.197494,51.390637,8.973214,8.974581,80.54311,10.976311,0.162243,1.886027,0.532821,Real Feet
4,5.794123,0.02537,-96.622341,-0.004189,-37.806857,89.197494,51.390637,9.715168,9.717019,94.42046,9.916815,0.0961,1.886027,0.525819,Relaxing
4,7.990755,0.025171,-179.564356,-0.005585,-37.806857,89.197494,51.390637,9.296496,9.298857,86.46875,10.097113,0.0935,1.886027,0.552044,Real Fists
4,4.700751,0.026367,-178.525706,-0.008377,-37.807093,89.228766,51.421672,10.735743,10.739834,115.344024,8.325881,0.028892,2.791995,0.551515,Relaxing
4,3.495127,0.027704,-95.28344,-0.016755,-14.409505,30.234608,15.825103,4.804159,4.807796,23.1149,3.641183,-0.00829,-0.350412,0.087243,Real Feet
4,9.76505,0.029636,168.74557,-0.012048,-37.456723,91.036018,53.579296,12.053892,12.063084,145.517993,8.597782,-0.069883,-0.587135,0.564401,Relaxing
4,6.634319,0.034039,14.16173,-0.014474,-45.285573,104.507077,59.221504,11.304982,11.309284,127.899899,11.524691,0.145141,2.265147,0.41786,Real Left
4,3.307642,0.033646,93.8706,0.051424,-45.285517,104.506994,59.221477,12.641132,12.64424,159.876806,8.409533,0.281145,0.175025,0.411377,Relaxing
4,5.844308,0.031879,-84.855763,-0.004738,-39.75191,94.258126,54.506216,9.287325,9.289094,86.287259,11.890081,0.153199,0.307793,0.543054,Real Rigth
4,3.114176,0.029788,35.23341,0.005413,-39.767354,94.289232,54.521879,9.394558,9.395989,88.284609,11.223085,0.166158,0.30557,0.553894,Relaxing
4,3.217615,0.027772,133.017084,0.005708,-37.672985,87.50534,49.832355,7.412915,7.413855,54.965248,13.890595,0.197429,0.391838,0.660888,Real Rigth
4,3.121321,0.027561,-44.418445,-0.000292,-37.68812,87.53345,49.84533,7.285727,7.286521,53.093386,14.326296,0.121185,0.388931,0.669172,Relaxing
4,2.443889,0.037509,-186.947268,0.000887,-36.260267,82.526781,46.266514,7.26641,7.267102,52.81077,14.21275,0.052194,-0.361117,0.569466,Real Left
4,2.284933,0.037476,49.501216,0.001725,-36.260267,82.526781,46.266514,7.035148,7.035743,49.501684,14.464974,0.021724,-0.361117,0.561689,Relaxing
4,1.978846,0.04202,33.083383,0.005168,-36.260267,82.526781,46.266514,6.569709,6.570208,43.167632,15.849619,-0.004279,-0.361117,0.526033,Real Left
4,1.928621,0.029296,-45.473025,0.002463,-36.260267,82.526781,46.266514,6.613724,6.614182,43.747406,15.640403,-0.004279,0.464151,0.50998,Relaxing
4,1.643995,0.025886,87.904363,-0.001774,-36.260267,82.526781,46.266514,6.236408,6.236804,38.897723,15.882073,-0.019646,0.464151,0.383895,Real Rigth
4,1.909748,0.027035,164.077889,-0.000809,-36.260267,82.526781,46.266514,6.956223,6.956631,48.394713,13.779234,0.023996,0.464151,0.405027,Relaxing
4,1.867571,0.027088,-20.668972,-0.002839,-42.361873,95.068586,52.706713,7.222853,7.223245,52.175275,14.693622,0.036925,-1.007038,0.434247,Real Left
4,1.903526,0.028903,8.851145,0.000455,-42.734639,95.441352,52.706713,7.772953,7.773348,60.424937,13.752552,0.035363,-0.263237,0.442613,Relaxing
4,2.011695,0.028821,137.074926,0.001887,-42.734639,95.441352,52.706713,7.406167,7.406543,54.85688,14.244288,0.067411,-0.263237,0.440593,Real Rigth
4,2.229916,0.036211,64.255159,0.002022,-42.734639,95.441352,52.706713,7.580425,7.580837,57.469097,13.881771,0.077463,-0.263237,0.440189,Relaxing
4,2.344573,0.03619,7.680056,0.002178,-42.734639,95.441352,52.706713,7.757934,7.758389,60.1926,13.599652,0.093262,0.691176,0.441694,Real Left
4,2.381258,0.036236,204.351588,0.002359,-42.734639,95.441352,52.706713,7.989144,7.989651,63.83452,13.082065,0.096196,-0.263237,0.437393,Relaxing
4,2.601002,0.025823,117.802113,0.002574,-42.734639,95.441352,52.706713,7.987315,7.987868,63.80603,12.96893,0.101295,0.691176,0.422299,Real Rigth
4,2.811768,0.025821,96.977879,0.002831,-42.734639,95.441352,52.706713,8.317694,8.318327,69.194572,12.1077,0.103387,1.64559,0.41116,Relaxing
4,3.004088,0.025813,82.511276,0.003146,-42.734639,95.441352,52.706713,8.36788,8.368589,70.033275,12.352129,0.135251,0.691176,0.427162,Real Left
4,3.211527,0.0258,70.875647,0.003539,-42.734639,95.441352,52.706713,8.767916,8.768751,76.890993,11.526225,0.095781,-1.217651,0.417195,Relaxing
4,3.434791,0.025777,60.820438,0.004044,-42.734639,95.441352,52.706713,8.838617,8.839578,78.138146,11.723084,0.079399,-1.217651,0.449519,Real Rigth
4,3.603532,0.025744,47.571403,0.004719,-42.734639,95.441352,52.706713,8.998443,8.999585,80.992532,11.770189,0.044287,-1.217651,0.436349,Relaxing
4,4.01348,0.02944,19.965947,0.005662,-42.734639,95.441352,52.706713,8.609985,8.611296,74.154418,13.437066,-0.00155,-0.263237,0.473362,Real Rigth
4,5.195737,0.029151,-92.088673,0.007078,-42.734639,95.420654,52.686015,9.43,9.431795,88.95875,11.581664,-0.017842,-0.272448,0.446822,Relaxing
4,5.617261,0.029142,-61.86564,0.009437,-42.734637,94.495601,51.760964,8.613782,8.615966,74.234866,11.967416,-0.025935,-0.684095,0.433055,Real Left
4,2.775685,0.028753,16.859314,0.014156,-36.964685,86.257107,49.292422,8.064253,8.067316,65.081585,11.462896,-0.019537,-0.305415,0.506707,Relaxing
4,2.896203,0.025822,-215.356278,0.028311,-17.82695,36.875911,19.048961,5.047457,5.051229,25.514911,4.429832,0.030198,4.114217,0.035102,Real Left
4,14.609207,0.032576,49.802824,-0.008128,-49.965171,115.259074,65.293903,15.388022,15.399762,237.152663,7.068854,-0.326226,-2.132655,0.314597,Relaxing
4,10.355352,0.0399,84.337463,-0.008722,-59.922748,118.970106,59.047358,16.168605,16.174768,261.623124,5.69675,-0.04273,0.157155,0.269298,Real Feet
4,6.788204,0.031277,-31.868981,-0.016038,-46.550862,105.598222,59.04736,15.202785,15.206641,231.241921,5.875946,-0.048011,-0.615636,0.377172,Relaxing
4,4.731744,0.030902,210.718245,0.005613,-45.070623,99.515122,54.444499,11.103896,11.106011,123.343489,9.487632,-0.021173,-1.781545,0.448682,Real Fists
4,4.566223,0.032179,-76.225492,-0.003224,-45.069189,99.52556,54.456371,11.722752,11.724539,137.464814,8.414276,0.056159,-0.780314,0.395781,Relaxing
4,5.545725,0.027573,-46.576877,0.000501,-42.888478,97.284925,54.396447,9.639274,9.640499,92.939215,10.219846,0.082192,1.376163,0.358103,Real Fists
4,3.878897,0.028211,-17.015789,0.003504,-42.888422,97.284845,54.396422,9.009128,9.010108,81.182049,11.483653,0.043647,0.403334,0.376487,Relaxing
4,2.919824,0.028305,93.229347,0.005198,-40.935135,91.536024,50.600889,8.445835,8.446638,71.3457,12.091894,0.109096,-0.201604,0.364639,Real Feet
4,1.988362,0.03201,46.586257,0.001501,-40.935135,91.536024,50.600889,8.328713,8.329418,69.379212,12.209612,0.000853,-0.201604,0.379525,Relaxing
4,2.503948,0.033303,181.816199,-0.003782,-41.481076,93.895838,52.414762,7.27013,7.270683,52.862833,14.562148,0.010982,0.302572,0.427201,Real Fists
4,2.466203,0.027088,-143.244355,-0.006448,-41.481076,93.895838,52.414762,8.068201,8.068758,65.104855,13.065855,0.03883,0.302572,0.466785,Relaxing
4,2.288539,0.02512,88.682671,0.019101,-51.008083,113.036816,62.028733,9.760839,9.76144,95.285708,12.111456,0.039316,0.423668,0.491985,Real Feet
4,2.498168,0.025163,-157.535831,0.003441,-51.008083,113.036816,62.028733,9.91214,9.91272,98.262027,11.312619,0.035225,0.423668,0.419787,Relaxing
4,3.509809,0.028788,-28.800975,0.001039,-51.008083,114.178712,63.170629,10.167741,10.168295,103.394222,11.287525,0.033687,-0.198556,0.410277,Real Feet
4,3.980365,0.028715,55.171711,-0.00221,-51.008083,114.178712,63.170629,10.370687,10.371214,107.562076,10.688767,0.014132,-0.198556,0.433889,Relaxing
4,4.091557,0.028708,-1.734779,0.001384,-51.008083,114.178712,63.170629,9.978748,9.979255,99.585526,11.486158,-0.004014,-0.198556,0.44545,Real Fists
